Fecha,Localidad,Canal,Competidor,Ventas_Valor,Retraso_Logistico_Min
2026-02-17,Usaquén,Moderno,Marcas_Propias_D1,510.0,51
2026-02-17,Usaquén,Moderno,Pringles,340.0,51
2026-02-17,Chapinero,Tradicional,Margarita,850.0,45
2026-02-17,Chapinero,Tradicional,Super Ricas,340.0,45
2026-02-17,Chapinero,Tradicional,Marcas_Propias_D1,340.0,45
2026-02-17,Chapinero,Tradicional,Pringles,340.0,45
2026-02-17,Chapinero,Moderno,Margarita,765.0,42
2026-02-17,Chapinero,Moderno,Super Ricas,340.0,42
2026-02-17,Chapinero,Moderno,Marcas_Propias_D1,510.0,42
2026-02-17,Chapinero,Moderno,Pringles,340.0,42
2026-02-18,Suba,Tradicional,Margarita,1000.0,24
2026-02-18,Suba,Tradicional,Super Ricas,400.0,24
2026-02-18,Suba,Tradicional,Marcas_Propias_D1,400.0,24
2026-02-18,Suba,Tradicional,Pringles,400.0,24
2026-02-18,Suba,Moderno,Margarita,900.0,27
2026-02-18,Suba,Moderno,Super Ricas,400.0,27
2026-02-18,Suba,Moderno,Marcas_Propias_D1,600.0,27
2026-02-18,Suba,Moderno,Pringles,400.0,27
2026-02-18,Kennedy,Tradicional,Margarita,1000.0,18
2026-02-18,Kennedy,Tradicional,Super Ricas,400.0,18
2026-02-18,Kennedy,Tradicional,Marcas_Propias_D1,400.0,18
2026-02-18,Kennedy,Tradicional,Pringles,400.0,18
2026-02-18,Kennedy,Moderno,Margarita,850.0,58
2026-02-18,Kennedy,Moderno,Super Ricas,340.0,58
2026-02-18,Kennedy,Moderno,Marcas_Propias_D1,510.0,58
2026-02-18,Kennedy,Moderno,Pringles,340.0,58
2026-02-18,Engativá,Tradicional,Margarita,850.0,59
2026-02-18,Engativá,Tradicional,Super Ricas,340.0,59
2026-02-18,Engativá,Tradicional,Marcas_Propias_D1,340.0,59
2026-02-18,Engativá,Tradicional,Pringles,340.0,59
2026-02-18,Engativá,Moderno,Margarita,850.0,38
2026-02-18,Engativá,Moderno,Super Ricas,340.0,38
2026-02-18,Engativá,Moderno,Marcas_Propias_D1,510.0,38
2026-02-18,Engativá,Moderno,Pringles,340.0,38
2026-02-18,Bosa,Tradicional,Margarita,850.0,48
2026-02-18,Bosa,Tradicional,Super Ricas,340.0,48
2026-02-18,Bosa,Tradicional,Marcas_Propias_D1,340.0,48
2026-02-18,Bosa,Tradicional,Pringles,340.0,48
2026-02-18,Bosa,Moderno,Margarita,850.0,58
2026-02-18,Bosa,Moderno,Super Ricas,340.0,58
2026-02-18,Bosa,Moderno,Marcas_Propias_D1,510.0,58
2026-02-18,Bosa,Moderno,Pringles,340.0,58
2026-02-18,Usaquén,Tradicional,Margarita,1000.0,8
2026-02-18,Usaquén,Tradicional,Super Ricas,400.0,8
2026-02-18,Usaquén,Tradicional,Marcas_Propias_D1,400.0,8
2026-02-18,Usaquén,Tradicional,Pringles,400.0,8
2026-02-18,Usaquén,Moderno,Margarita,1000.0,22
2026-02-18,Usaquén,Moderno,Super Ricas,400.0,22
2026-02-18,Usaquén,Moderno,Marcas_Propias_D1,600.0,22
2026-02-18,Usaquén,Moderno,Pringles,400.0,22
2026-02-18,Chapinero,Tradicional,Margarita,1000.0,22
2026-02-18,Chapinero,Tradicional,Super Ricas,400.0,22
2026-02-18,Chapinero,Tradicional,Marcas_Propias_D1,400.0,22
2026-02-18,Chapinero,Tradicional,Pringles,400.0,22
2026-02-18,Chapinero,Moderno,Margarita,850.0,41
2026-02-18,Chapinero,Moderno,Super Ricas,340.0,41
2026-02-18,Chapinero,Moderno,Marcas_Propias_D1,510.0,41
2026-02-18,Chapinero,Moderno,Pringles,340.0,41
2026-02-19,Suba,Tradicional,Margarita,1000.0,20
2026-02-19,Suba,Tradicional,Super Ricas,400.0,20
2026-02-19,Suba,Tradicional,Marcas_Propias_D1,400.0,20
2026-02-19,Suba,Tradicional,Pringles,400.0,20
2026-02-19,Suba,Moderno,Margarita,850.0,42
2026-02-19,Suba,Moderno,Super Ricas,340.0,42
2026-02-19,Suba,Moderno,Marcas_Propias_D1,510.0,42
2026-02-19,Suba,Moderno,Pringles,340.0,42
2026-02-19,Kennedy,Tradicional,Margarita,850.0,52
2026-02-19,Kennedy,Tradicional,Super Ricas,340.0,52
2026-02-19,Kennedy,Tradicional,Marcas_Propias_D1,340.0,52
2026-02-19,Kennedy,Tradicional,Pringles,340.0,52
2026-02-19,Kennedy,Moderno,Margarita,850.0,48
2026-02-19,Kennedy,Moderno,Super Ricas,340.0,48
2026-02-19,Kennedy,Moderno,Marcas_Propias_D1,510.0,48
2026-02-19,Kennedy,Moderno,Pringles,340.0,48
2026-02-19,Engativá,Tradicional,Margarita,1000.0,13
2026-02-19,Engativá,Tradicional,Super Ricas,400.0,13
2026-02-19,Engativá,Tradicional,Marcas_Propias_D1,400.0,13
2026-02-19,Engativá,Tradicional,Pringles,400.0,13
2026-02-19,Engativá,Moderno,Margarita,1000.0,13
2026-02-19,Engativá,Moderno,Super Ricas,400.0,13
2026-02-19,Engativá,Moderno,Marcas_Propias_D1,600.0,13
2026-02-19,Engativá,Moderno,Pringles,400.0,13
2026-02-19,Bosa,Tradicional,Margarita,850.0,41
2026-02-19,Bosa,Tradicional,Super Ricas,340.0,41
2026-02-19,Bosa,Tradicional,Marcas_Propias_D1,340.0,41
2026-02-19,Bosa,Tradicional,Pringles,340.0,41
2026-02-19,Bosa,Moderno,Margarita,1000.0,29
2026-02-19,Bosa,Moderno,Super Ricas,400.0,29
2026-02-19,Bosa,Moderno,Marcas_Propias_D1,600.0,29
2026-02-19,Bosa,Moderno,Pringles,400.0,29
2026-02-19,Usaquén,Tradicional,Margarita,850.0,48
2026-02-19,Usaquén,Tradicional,Super Ricas,340.0,48
2026-02-19,Usaquén,Tradicional,Marcas_Propias_D1,340.0,48
2026-02-19,Usaquén,Tradicional,Pringles,340.0,48
2026-02-19,Usaquén,Moderno,Margarita,850.0,48
2026-02-19,Usaquén,Moderno,Super Ricas,340.0,48
2026-02-19,Usaquén,Moderno,Marcas_Propias_D1,510.0,48
2026-02-19,Usaquén,Moderno,Pringles,340.0,48
2026-02-19,Chapinero,Tradicional,Margarita,850.0,40
2026-02-19,Chapinero,Tradicional,Super Ricas,340.0,40
2026-02-19,Chapinero,Tradicional,Marcas_Propias_D1,340.0,40
2026-02-19,Chapinero,Tradicional,Pringles,340.0,40
2026-02-19,Chapinero,Moderno,Margarita,850.0,31
2026-02-19,Chapinero,Moderno,Super Ricas,340.0,31
2026-02-19,Chapinero,Moderno,Marcas_Propias_D1,510.0,31
2026-02-19,Chapinero,Moderno,Pringles,340.0,31
2026-02-20,Suba,Tradicional,Margarita,1000.0,15
2026-02-20,Suba,Tradicional,Super Ricas,400.0,15
2026-02-20,Suba,Tradicional,Marcas_Propias_D1,400.0,15
2026-02-20,Suba,Tradicional,Pringles,400.0,15
2026-02-20,Suba,Moderno,Margarita,850.0,50
2026-02-20,Suba,Moderno,Super Ricas,340.0,50
2026-02-20,Suba,Moderno,Marcas_Propias_D1,510.0,50
2026-02-20,Suba,Moderno,Pringles,340.0,50
2026-02-20,Kennedy,Tradicional,Margarita,765.0,51
2026-02-20,Kennedy,Tradicional,Super Ricas,340.0,51
2026-02-20,Kennedy,Tradicional,Marcas_Propias_D1,340.0,51
2026-02-20,Kennedy,Tradicional,Pringles,340.0,51
2026-02-20,Kennedy,Moderno,Margarita,850.0,57
2026-02-20,Kennedy,Moderno,Super Ricas,340.0,57
2026-02-20,Kennedy,Moderno,Marcas_Propias_D1,510.0,57
2026-02-20,Kennedy,Moderno,Pringles,340.0,57
2026-02-20,Engativá,Tradicional,Margarita,850.0,38
2026-02-20,Engativá,Tradicional,Super Ricas,340.0,38
2026-02-20,Engativá,Tradicional,Marcas_Propias_D1,340.0,38
2026-02-20,Engativá,Tradicional,Pringles,340.0,38
2026-02-20,Engativá,Moderno,Margarita,1000.0,8
2026-02-20,Engativá,Moderno,Super Ricas,400.0,8
2026-02-20,Engativá,Moderno,Marcas_Propias_D1,600.0,8
2026-02-20,Engativá,Moderno,Pringles,400.0,8
2026-02-20,Bosa,Tradicional,Margarita,850.0,49
2026-02-20,Bosa,Tradicional,Super Ricas,340.0,49
2026-02-20,Bosa,Tradicional,Marcas_Propias_D1,340.0,49
2026-02-20,Bosa,Tradicional,Pringles,340.0,49
2026-02-20,Bosa,Moderno,Margarita,1000.0,27
2026-02-20,Bosa,Moderno,Super Ricas,400.0,27
2026-02-20,Bosa,Moderno,Marcas_Propias_D1,600.0,27
2026-02-20,Bosa,Moderno,Pringles,400.0,27
2026-02-20,Usaquén,Tradicional,Margarita,1000.0,24
2026-02-20,Usaquén,Tradicional,Super Ricas,400.0,24
2026-02-20,Usaquén,Tradicional,Marcas_Propias_D1,400.0,24
2026-02-20,Usaquén,Tradicional,Pringles,400.0,24
2026-02-20,Usaquén,Moderno,Margarita,850.0,45
2026-02-20,Usaquén,Moderno,Super Ricas,340.0,45
2026-02-20,Usaquén,Moderno,Marcas_Propias_D1,510.0,45
2026-02-20,Usaquén,Moderno,Pringles,340.0,45
2026-02-20,Chapinero,Tradicional,Margarita,850.0,54
2026-02-20,Chapinero,Tradicional,Super Ricas,340.0,54
2026-02-20,Chapinero,Tradicional,Marcas_Propias_D1,340.0,54
2026-02-20,Chapinero,Tradicional,Pringles,340.0,54
2026-02-20,Chapinero,Moderno,Margarita,850.0,52
2026-02-20,Chapinero,Moderno,Super Ricas,340.0,52
2026-02-20,Chapinero,Moderno,Marcas_Propias_D1,510.0,52
2026-02-20,Chapinero,Moderno,Pringles,340.0,52
2026-02-21,Suba,Tradicional,Margarita,1000.0,2
2026-02-21,Suba,Tradicional,Super Ricas,400.0,2
2026-02-21,Suba,Tradicional,Marcas_Propias_D1,400.0,2
2026-02-21,Suba,Tradicional,Pringles,400.0,2
2026-02-21,Suba,Moderno,Margarita,850.0,38
2026-02-21,Suba,Moderno,Super Ricas,340.0,38
2026-02-21,Suba,Moderno,Marcas_Propias_D1,510.0,38
2026-02-21,Suba,Moderno,Pringles,340.0,38
2026-02-21,Kennedy,Tradicional,Margarita,850.0,31
2026-02-21,Kennedy,Tradicional,Super Ricas,340.0,31
2026-02-21,Kennedy,Tradicional,Marcas_Propias_D1,340.0,31
2026-02-21,Kennedy,Tradicional,Pringles,340.0,31
2026-02-21,Kennedy,Moderno,Margarita,900.0,16
2026-02-21,Kennedy,Moderno,Super Ricas,400.0,16
2026-02-21,Kennedy,Moderno,Marcas_Propias_D1,600.0,16
2026-02-21,Kennedy,Moderno,Pringles,400.0,16
2026-02-21,Engativá,Tradicional,Margarita,1000.0,7
2026-02-21,Engativá,Tradicional,Super Ricas,400.0,7
2026-02-21,Engativá,Tradicional,Marcas_Propias_D1,400.0,7
2026-02-21,Engativá,Tradicional,Pringles,400.0,7
2026-02-21,Engativá,Moderno,Margarita,1000.0,10
2026-02-21,Engativá,Moderno,Super Ricas,400.0,10
2026-02-21,Engativá,Moderno,Marcas_Propias_D1,600.0,10
2026-02-21,Engativá,Moderno,Pringles,400.0,10
2026-02-21,Bosa,Tradicional,Margarita,850.0,52
2026-02-21,Bosa,Tradicional,Super Ricas,340.0,52
2026-02-21,Bosa,Tradicional,Marcas_Propias_D1,340.0,52
2026-02-21,Bosa,Tradicional,Pringles,340.0,52
2026-02-21,Bosa,Moderno,Margarita,1000.0,8
2026-02-21,Bosa,Moderno,Super Ricas,400.0,8
2026-02-21,Bosa,Moderno,Marcas_Propias_D1,600.0,8
2026-02-21,Bosa,Moderno,Pringles,400.0,8
2026-02-21,Usaquén,Tradicional,Margarita,850.0,35
2026-02-21,Usaquén,Tradicional,Super Ricas,340.0,35
2026-02-21,Usaquén,Tradicional,Marcas_Propias_D1,340.0,35
2026-02-21,Usaquén,Tradicional,Pringles,340.0,35
2026-02-21,Usaquén,Moderno,Margarita,765.0,44
2026-02-21,Usaquén,Moderno,Super Ricas,340.0,44
2026-02-21,Usaquén,Moderno,Marcas_Propias_D1,510.0,44
2026-02-21,Usaquén,Moderno,Pringles,340.0,44
2026-02-21,Chapinero,Tradicional,Margarita,1000.0,25
2026-02-21,Chapinero,Tradicional,Super Ricas,400.0,25
2026-02-21,Chapinero,Tradicional,Marcas_Propias_D1,400.0,25
2026-02-21,Chapinero,Tradicional,Pringles,400.0,25
2026-02-21,Chapinero,Moderno,Margarita,1000.0,10
2026-02-21,Chapinero,Moderno,Super Ricas,400.0,10
2026-02-21,Chapinero,Moderno,Marcas_Propias_D1,600.0,10
2026-02-21,Chapinero,Moderno,Pringles,400.0,10
2026-02-22,Suba,Tradicional,Margarita,850.0,32
2026-02-22,Suba,Tradicional,Super Ricas,340.0,32
2026-02-22,Suba,Tradicional,Marcas_Propias_D1,340.0,32
2026-02-22,Suba,Tradicional,Pringles,340.0,32
2026-02-22,Suba,Moderno,Margarita,1000.0,26
2026-02-22,Suba,Moderno,Super Ricas,400.0,26
2026-02-22,Suba,Moderno,Marcas_Propias_D1,600.0,26
2026-02-22,Suba,Moderno,Pringles,400.0,26
2026-02-22,Kennedy,Tradicional,Margarita,850.0,32
2026-02-22,Kennedy,Tradicional,Super Ricas,340.0,32
2026-02-22,Kennedy,Tradicional,Marcas_Propias_D1,340.0,32
2026-02-22,Kennedy,Tradicional,Pringles,340.0,32
2026-02-22,Kennedy,Moderno,Margarita,850.0,45
2026-02-22,Kennedy,Moderno,Super Ricas,340.0,45
2026-02-22,Kennedy,Moderno,Marcas_Propias_D1,510.0,45
2026-02-22,Kennedy,Moderno,Pringles,340.0,45
2026-02-22,Engativá,Tradicional,Margarita,1000.0,6
2026-02-22,Engativá,Tradicional,Super Ricas,400.0,6
2026-02-22,Engativá,Tradicional,Marcas_Propias_D1,400.0,6
2026-02-22,Engativá,Tradicional,Pringles,400.0,6
2026-02-22,Engativá,Moderno,Margarita,1000.0,22
2026-02-22,Engativá,Moderno,Super Ricas,400.0,22
2026-02-22,Engativá,Moderno,Marcas_Propias_D1,600.0,22
2026-02-22,Engativá,Moderno,Pringles,400.0,22
2026-02-22,Bosa,Tradicional,Margarita,850.0,36
2026-02-22,Bosa,Tradicional,Super Ricas,340.0,36
2026-02-22,Bosa,Tradicional,Marcas_Propias_D1,340.0,36
2026-02-22,Bosa,Tradicional,Pringles,340.0,36
2026-02-22,Bosa,Moderno,Margarita,765.0,44
2026-02-22,Bosa,Moderno,Super Ricas,340.0,44
2026-02-22,Bosa,Moderno,Marcas_Propias_D1,510.0,44
2026-02-22,Bosa,Moderno,Pringles,340.0,44
2026-02-22,Usaquén,Tradicional,Margarita,1000.0,5
2026-02-22,Usaquén,Tradicional,Super Ricas,400.0,5
2026-02-22,Usaquén,Tradicional,Marcas_Propias_D1,400.0,5
2026-02-22,Usaquén,Tradicional,Pringles,400.0,5
2026-02-22,Usaquén,Moderno,Margarita,850.0,35
2026-02-22,Usaquén,Moderno,Super Ricas,340.0,35
2026-02-22,Usaquén,Moderno,Marcas_Propias_D1,510.0,35
2026-02-22,Usaquén,Moderno,Pringles,340.0,35
2026-02-22,Chapinero,Tradicional,Margarita,850.0,48
2026-02-22,Chapinero,Tradicional,Super Ricas,340.0,48
2026-02-22,Chapinero,Tradicional,Marcas_Propias_D1,340.0,48
2026-02-22,Chapinero,Tradicional,Pringles,340.0,48
2026-02-22,Chapinero,Moderno,Margarita,850.0,58
2026-02-22,Chapinero,Moderno,Super Ricas,340.0,58
2026-02-22,Chapinero,Moderno,Marcas_Propias_D1,510.0,58
2026-02-22,Chapinero,Moderno,Pringles,340.0,58
2026-02-23,Suba,Tradicional,Margarita,850.0,34
2026-02-23,Suba,Tradicional,Super Ricas,340.0,34
2026-02-23,Suba,Tradicional,Marcas_Propias_D1,340.0,34
2026-02-23,Suba,Tradicional,Pringles,340.0,34
2026-02-23,Suba,Moderno,Margarita,900.0,17
2026-02-23,Suba,Moderno,Super Ricas,400.0,17
2026-02-23,Suba,Moderno,Marcas_Propias_D1,600.0,17
2026-02-23,Suba,Moderno,Pringles,400.0,17
2026-02-23,Kennedy,Tradicional,Margarita,850.0,54
2026-02-23,Kennedy,Tradicional,Super Ricas,340.0,54
2026-02-23,Kennedy,Tradicional,Marcas_Propias_D1,340.0,54
2026-02-23,Kennedy,Tradicional,Pringles,340.0,54
2026-02-23,Kennedy,Moderno,Margarita,1000.0,22
2026-02-23,Kennedy,Moderno,Super Ricas,400.0,22
2026-02-23,Kennedy,Moderno,Marcas_Propias_D1,600.0,22
2026-02-23,Kennedy,Moderno,Pringles,400.0,22
2026-02-23,Engativá,Tradicional,Margarita,1000.0,25
2026-02-23,Engativá,Tradicional,Super Ricas,400.0,25
2026-02-23,Engativá,Tradicional,Marcas_Propias_D1,400.0,25
2026-02-23,Engativá,Tradicional,Pringles,400.0,25
2026-02-23,Engativá,Moderno,Margarita,1000.0,3
2026-02-23,Engativá,Moderno,Super Ricas,400.0,3
2026-02-23,Engativá,Moderno,Marcas_Propias_D1,600.0,3
2026-02-23,Engativá,Moderno,Pringles,400.0,3
2026-02-23,Bosa,Tradicional,Margarita,1000.0,7
2026-02-23,Bosa,Tradicional,Super Ricas,400.0,7
2026-02-23,Bosa,Tradicional,Marcas_Propias_D1,400.0,7
2026-02-23,Bosa,Tradicional,Pringles,400.0,7
2026-02-23,Bosa,Moderno,Margarita,765.0,59
2026-02-23,Bosa,Moderno,Super Ricas,340.0,59
2026-02-23,Bosa,Moderno,Marcas_Propias_D1,510.0,59
2026-02-23,Bosa,Moderno,Pringles,340.0,59
2026-02-23,Usaquén,Tradicional,Margarita,1000.0,29
2026-02-23,Usaquén,Tradicional,Super Ricas,400.0,29
2026-02-23,Usaquén,Tradicional,Marcas_Propias_D1,400.0,29
2026-02-23,Usaquén,Tradicional,Pringles,400.0,29
2026-02-23,Usaquén,Moderno,Margarita,1000.0,9
2026-02-23,Usaquén,Moderno,Super Ricas,400.0,9
2026-02-23,Usaquén,Moderno,Marcas_Propias_D1,600.0,9
2026-02-23,Usaquén,Moderno,Pringles,400.0,9
2026-02-23,Chapinero,Tradicional,Margarita,850.0,40
2026-02-23,Chapinero,Tradicional,Super Ricas,340.0,40
2026-02-23,Chapinero,Tradicional,Marcas_Propias_D1,340.0,40
2026-02-23,Chapinero,Tradicional,Pringles,340.0,40
2026-02-23,Chapinero,Moderno,Margarita,1000.0,6
2026-02-23,Chapinero,Moderno,Super Ricas,400.0,6
2026-02-23,Chapinero,Moderno,Marcas_Propias_D1,600.0,6
2026-02-23,Chapinero,Moderno,Pringles,400.0,6
2026-02-24,Suba,Tradicional,Margarita,850.0,35
2026-02-24,Suba,Tradicional,Super Ricas,340.0,35
2026-02-24,Suba,Tradicional,Marcas_Propias_D1,340.0,35
2026-02-24,Suba,Tradicional,Pringles,340.0,35
2026-02-24,Suba,Moderno,Margarita,850.0,36
2026-02-24,Suba,Moderno,Super Ricas,340.0,36
2026-02-24,Suba,Moderno,Marcas_Propias_D1,510.0,36
2026-02-24,Suba,Moderno,Pringles,340.0,36
2026-02-24,Kennedy,Tradicional,Margarita,850.0,55
2026-02-24,Kennedy,Tradicional,Super Ricas,340.0,55
2026-02-24,Kennedy,Tradicional,Marcas_Propias_D1,340.0,55
2026-02-24,Kennedy,Tradicional,Pringles,340.0,55
2026-02-24,Kennedy,Moderno,Margarita,1000.0,15
2026-02-24,Kennedy,Moderno,Super Ricas,400.0,15
2026-02-24,Kennedy,Moderno,Marcas_Propias_D1,600.0,15
2026-02-24,Kennedy,Moderno,Pringles,400.0,15
2026-02-24,Engativá,Tradicional,Margarita,1000.0,4
2026-02-24,Engativá,Tradicional,Super Ricas,400.0,4
2026-02-24,Engativá,Tradicional,Marcas_Propias_D1,400.0,4
2026-02-24,Engativá,Tradicional,Pringles,400.0,4
2026-02-24,Engativá,Moderno,Margarita,850.0,33
2026-02-24,Engativá,Moderno,Super Ricas,340.0,33
2026-02-24,Engativá,Moderno,Marcas_Propias_D1,510.0,33
2026-02-24,Engativá,Moderno,Pringles,340.0,33
2026-02-24,Bosa,Tradicional,Margarita,850.0,41
2026-02-24,Bosa,Tradicional,Super Ricas,340.0,41
2026-02-24,Bosa,Tradicional,Marcas_Propias_D1,340.0,41
2026-02-24,Bosa,Tradicional,Pringles,340.0,41
2026-02-24,Bosa,Moderno,Margarita,1000.0,29
2026-02-24,Bosa,Moderno,Super Ricas,400.0,29
2026-02-24,Bosa,Moderno,Marcas_Propias_D1,600.0,29
2026-02-24,Bosa,Moderno,Pringles,400.0,29
2026-02-24,Usaquén,Tradicional,Margarita,1000.0,17
2026-02-24,Usaquén,Tradicional,Super Ricas,400.0,17
2026-02-24,Usaquén,Tradicional,Marcas_Propias_D1,400.0,17
2026-02-24,Usaquén,Tradicional,Pringles,400.0,17
2026-02-24,Usaquén,Moderno,Margarita,1000.0,10
2026-02-24,Usaquén,Moderno,Super Ricas,400.0,10
2026-02-24,Usaquén,Moderno,Marcas_Propias_D1,600.0,10
2026-02-24,Usaquén,Moderno,Pringles,400.0,10
2026-02-24,Chapinero,Tradicional,Margarita,1000.0,2
2026-02-24,Chapinero,Tradicional,Super Ricas,400.0,2
2026-02-24,Chapinero,Tradicional,Marcas_Propias_D1,400.0,2
2026-02-24,Chapinero,Tradicional,Pringles,400.0,2
2026-02-24,Chapinero,Moderno,Margarita,850.0,33
2026-02-24,Chapinero,Moderno,Super Ricas,340.0,33
2026-02-24,Chapinero,Moderno,Marcas_Propias_D1,510.0,33
2026-02-24,Chapinero,Moderno,Pringles,340.0,33
2026-02-25,Suba,Tradicional,Margarita,1000.0,6
2026-02-25,Suba,Tradicional,Super Ricas,400.0,6
2026-02-25,Suba,Tradicional,Marcas_Propias_D1,400.0,6
2026-02-25,Suba,Tradicional,Pringles,400.0,6
2026-02-25,Suba,Moderno,Margarita,850.0,32
2026-02-25,Suba,Moderno,Super Ricas,340.0,32
2026-02-25,Suba,Moderno,Marcas_Propias_D1,510.0,32
2026-02-25,Suba,Moderno,Pringles,340.0,32
2026-02-25,Kennedy,Tradicional,Margarita,850.0,48
2026-02-25,Kennedy,Tradicional,Super Ricas,340.0,48
2026-02-25,Kennedy,Tradicional,Marcas_Propias_D1,340.0,48
2026-02-25,Kennedy,Tradicional,Pringles,340.0,48
2026-02-25,Kennedy,Moderno,Margarita,1000.0,2
2026-02-25,Kennedy,Moderno,Super Ricas,400.0,2
2026-02-25,Kennedy,Moderno,Marcas_Propias_D1,600.0,2
2026-02-25,Kennedy,Moderno,Pringles,400.0,2
2026-02-25,Engativá,Tradicional,Margarita,850.0,58
2026-02-25,Engativá,Tradicional,Super Ricas,340.0,58
2026-02-25,Engativá,Tradicional,Marcas_Propias_D1,340.0,58
2026-02-25,Engativá,Tradicional,Pringles,340.0,58
2026-02-25,Engativá,Moderno,Margarita,1000.0,24
2026-02-25,Engativá,Moderno,Super Ricas,400.0,24
2026-02-25,Engativá,Moderno,Marcas_Propias_D1,600.0,24
2026-02-25,Engativá,Moderno,Pringles,400.0,24
2026-02-25,Bosa,Tradicional,Margarita,850.0,32
2026-02-25,Bosa,Tradicional,Super Ricas,340.0,32
2026-02-25,Bosa,Tradicional,Marcas_Propias_D1,340.0,32
2026-02-25,Bosa,Tradicional,Pringles,340.0,32
2026-02-25,Bosa,Moderno,Margarita,850.0,40
2026-02-25,Bosa,Moderno,Super Ricas,340.0,40
2026-02-25,Bosa,Moderno,Marcas_Propias_D1,510.0,40
2026-02-25,Bosa,Moderno,Pringles,340.0,40
2026-02-25,Usaquén,Tradicional,Margarita,850.0,55
2026-02-25,Usaquén,Tradicional,Super Ricas,340.0,55
2026-02-25,Usaquén,Tradicional,Marcas_Propias_D1,340.0,55
2026-02-25,Usaquén,Tradicional,Pringles,340.0,55
2026-02-25,Usaquén,Moderno,Margarita,1000.0,23
2026-02-25,Usaquén,Moderno,Super Ricas,400.0,23
2026-02-25,Usaquén,Moderno,Marcas_Propias_D1,600.0,23
2026-02-25,Usaquén,Moderno,Pringles,400.0,23
2026-02-25,Chapinero,Tradicional,Margarita,850.0,53
2026-02-25,Chapinero,Tradicional,Super Ricas,340.0,53
2026-02-25,Chapinero,Tradicional,Marcas_Propias_D1,340.0,53
2026-02-25,Chapinero,Tradicional,Pringles,340.0,53
2026-02-25,Chapinero,Moderno,Margarita,1000.0,22
2026-02-25,Chapinero,Moderno,Super Ricas,400.0,22
2026-02-25,Chapinero,Moderno,Marcas_Propias_D1,600.0,22
2026-02-25,Chapinero,Moderno,Pringles,400.0,22
2026-02-26,Suba,Tradicional,Margarita,850.0,57
2026-02-26,Suba,Tradicional,Super Ricas,340.0,57
2026-02-26,Suba,Tradicional,Marcas_Propias_D1,340.0,57
2026-02-26,Suba,Tradicional,Pringles,340.0,57
2026-02-26,Suba,Moderno,Margarita,850.0,57
2026-02-26,Suba,Moderno,Super Ricas,340.0,57
2026-02-26,Suba,Moderno,Marcas_Propias_D1,510.0,57
2026-02-26,Suba,Moderno,Pringles,340.0,57
2026-02-26,Kennedy,Tradicional,Margarita,850.0,44
2026-02-26,Kennedy,Tradicional,Super Ricas,340.0,44
2026-02-26,Kennedy,Tradicional,Marcas_Propias_D1,340.0,44
2026-02-26,Kennedy,Tradicional,Pringles,340.0,44
2026-02-26,Kennedy,Moderno,Margarita,850.0,44
2026-02-26,Kennedy,Moderno,Super Ricas,340.0,44
2026-02-26,Kennedy,Moderno,Marcas_Propias_D1,510.0,44
2026-02-26,Kennedy,Moderno,Pringles,340.0,44
2026-02-26,Engativá,Tradicional,Margarita,765.0,52
2026-02-26,Engativá,Tradicional,Super Ricas,340.0,52
2026-02-26,Engativá,Tradicional,Marcas_Propias_D1,340.0,52
2026-02-26,Engativá,Tradicional,Pringles,340.0,52
2026-02-26,Engativá,Moderno,Margarita,850.0,37
2026-02-26,Engativá,Moderno,Super Ricas,340.0,37
2026-02-26,Engativá,Moderno,Marcas_Propias_D1,510.0,37
2026-02-26,Engativá,Moderno,Pringles,340.0,37
2026-02-26,Bosa,Tradicional,Margarita,850.0,46
2026-02-26,Bosa,Tradicional,Super Ricas,340.0,46
2026-02-26,Bosa,Tradicional,Marcas_Propias_D1,340.0,46
2026-02-26,Bosa,Tradicional,Pringles,340.0,46
2026-02-26,Bosa,Moderno,Margarita,1000.0,27
2026-02-26,Bosa,Moderno,Super Ricas,400.0,27
2026-02-26,Bosa,Moderno,Marcas_Propias_D1,600.0,27
2026-02-26,Bosa,Moderno,Pringles,400.0,27
2026-02-26,Usaquén,Tradicional,Margarita,850.0,45
2026-02-26,Usaquén,Tradicional,Super Ricas,340.0,45
2026-02-26,Usaquén,Tradicional,Marcas_Propias_D1,340.0,45
2026-02-26,Usaquén,Tradicional,Pringles,340.0,45
2026-02-26,Usaquén,Moderno,Margarita,1000.0,4
2026-02-26,Usaquén,Moderno,Super Ricas,400.0,4
2026-02-26,Usaquén,Moderno,Marcas_Propias_D1,600.0,4
2026-02-26,Usaquén,Moderno,Pringles,400.0,4
2026-02-26,Chapinero,Tradicional,Margarita,850.0,40
2026-02-26,Chapinero,Tradicional,Super Ricas,340.0,40
2026-02-26,Chapinero,Tradicional,Marcas_Propias_D1,340.0,40
2026-02-26,Chapinero,Tradicional,Pringles,340.0,40
2026-02-26,Chapinero,Moderno,Margarita,1000.0,1
2026-02-26,Chapinero,Moderno,Super Ricas,400.0,1
2026-02-26,Chapinero,Moderno,Marcas_Propias_D1,600.0,1
2026-02-26,Chapinero,Moderno,Pringles,400.0,1
2026-02-27,Suba,Tradicional,Margarita,850.0,43
2026-02-27,Suba,Tradicional,Super Ricas,340.0,43
2026-02-27,Suba,Tradicional,Marcas_Propias_D1,340.0,43
2026-02-27,Suba,Tradicional,Pringles,340.0,43
2026-02-27,Suba,Moderno,Margarita,850.0,30
